PCS.vBatAverage;CDH.OBT
33.02038;2015-06-02 23:52:37+00:00
33.02038;2015-06-02 23:52:45+00:00
33.02038;2015-06-02 23:52:53+00:00
33.02038;2015-06-02 23:53:01+00:00
33.02038;2015-06-02 23:53:09+00:00
33.02038;2015-06-02 23:53:17+00:00
33.02038;2015-06-02 23:53:25+00:00
33.02038;2015-06-02 23:53:33+00:00
33.00165;2015-06-02 23:53:41+00:00
33.02038;2015-06-02 23:53:49+00:00
33.02038;2015-06-02 23:53:57+00:00
33.02038;2015-06-02 23:54:05+00:00
33.02038;2015-06-02 23:54:13+00:00
33.02038;2015-06-02 23:54:21+00:00
33.03912;2015-06-02 23:54:29+00:00
33.03912;2015-06-02 23:54:37+00:00
33.03912;2015-06-02 23:54:45+00:00
33.03912;2015-06-02 23:54:53+00:00
33.03912;2015-06-02 23:55:01+00:00
33.03912;2015-06-02 23:55:09+00:00
33.03912;2015-06-02 23:55:17+00:00
33.03912;2015-06-02 23:55:25+00:00
33.03912;2015-06-02 23:55:33+00:00
33.03912;2015-06-02 23:55:41+00:00
33.03912;2015-06-02 23:55:49+00:00
33.03912;2015-06-02 23:55:57+00:00
33.03912;2015-06-02 23:56:05+00:00
33.03912;2015-06-02 23:56:13+00:00
33.03912;2015-06-02 23:56:21+00:00
33.03912;2015-06-02 23:56:29+00:00
33.03912;2015-06-02 23:56:37+00:00
33.03912;2015-06-02 23:56:45+00:00
33.03912;2015-06-02 23:56:53+00:00
33.03912;2015-06-02 23:57:01+00:00
33.03912;2015-06-02 23:57:09+00:00
33.03912;2015-06-02 23:57:17+00:00
33.03912;2015-06-02 23:57:25+00:00
33.03912;2015-06-02 23:57:33+00:00
33.03912;2015-06-02 23:57:41+00:00
33.03912;2015-06-02 23:57:49+00:00
33.03912;2015-06-02 23:57:57+00:00
33.03912;2015-06-02 23:58:05+00:00
33.03912;2015-06-02 23:58:13+00:00
33.03912;2015-06-02 23:58:21+00:00
33.03912;2015-06-02 23:58:29+00:00
33.03912;2015-06-02 23:58:37+00:00
33.03912;2015-06-02 23:58:45+00:00
33.03912;2015-06-02 23:58:53+00:00
33.03912;2015-06-02 23:59:01+00:00
33.03912;2015-06-02 23:59:09+00:00
33.03912;2015-06-02 23:59:17+00:00
33.03912;2015-06-02 23:59:25+00:00
33.02038;2015-06-02 23:59:33+00:00
33.03912;2015-06-02 23:59:41+00:00
33.02038;2015-06-02 23:59:49+00:00
33.02038;2015-06-02 23:59:57+00:00
33.03912;2015-06-03 00:00:05+00:00
33.02038;2015-06-03 00:00:13+00:00
33.03912;2015-06-03 00:00:21+00:00
33.02038;2015-06-03 00:00:29+00:00
33.02038;2015-06-03 00:00:37+00:00
33.02038;2015-06-03 00:00:45+00:00
33.02038;2015-06-03 00:00:53+00:00
33.03912;2015-06-03 00:01:01+00:00
33.03912;2015-06-03 00:01:09+00:00
33.03912;2015-06-03 00:01:17+00:00
33.02038;2015-06-03 00:01:25+00:00
33.03912;2015-06-03 00:01:33+00:00
33.03912;2015-06-03 00:01:41+00:00
33.03912;2015-06-03 00:01:49+00:00
33.02038;2015-06-03 00:01:57+00:00
33.02038;2015-06-03 00:02:05+00:00
33.02038;2015-06-03 00:02:13+00:00
33.03912;2015-06-03 00:02:21+00:00
33.03912;2015-06-03 00:02:29+00:00
33.03912;2015-06-03 00:02:37+00:00
33.02038;2015-06-03 00:02:45+00:00
33.03912;2015-06-03 00:02:53+00:00
33.02038;2015-06-03 00:03:01+00:00
33.03912;2015-06-03 00:03:09+00:00
33.03912;2015-06-03 00:03:17+00:00
33.05785;2015-06-03 00:03:25+00:00
33.03912;2015-06-03 00:03:33+00:00
33.03912;2015-06-03 00:03:41+00:00
33.03912;2015-06-03 00:03:49+00:00
33.02038;2015-06-03 00:03:57+00:00
33.02038;2015-06-03 00:04:05+00:00
33.03912;2015-06-03 00:04:13+00:00
33.03912;2015-06-03 00:04:21+00:00
33.03912;2015-06-03 00:04:29+00:00
33.03912;2015-06-03 00:04:37+00:00
33.03912;2015-06-03 00:04:45+00:00
33.03912;2015-06-03 00:04:53+00:00
33.03912;2015-06-03 00:05:01+00:00
33.03912;2015-06-03 00:05:09+00:00
33.03912;2015-06-03 00:05:17+00:00
33.03912;2015-06-03 00:05:25+00:00
33.03912;2015-06-03 00:05:33+00:00
33.02038;2015-06-03 00:05:41+00:00
33.02038;2015-06-03 00:05:49+00:00
33.02038;2015-06-03 00:05:57+00:00
33.02038;2015-06-03 00:06:05+00:00
33.02038;2015-06-03 00:06:13+00:00
33.02038;2015-06-03 00:06:21+00:00
33.02038;2015-06-03 00:06:29+00:00
33.02038;2015-06-03 00:06:37+00:00
33.02038;2015-06-03 00:06:45+00:00
33.02038;2015-06-03 00:06:53+00:00
33.02038;2015-06-03 00:07:01+00:00
33.02038;2015-06-03 00:07:09+00:00
33.02038;2015-06-03 00:07:17+00:00
33.02038;2015-06-03 00:07:25+00:00
33.02038;2015-06-03 00:07:33+00:00
33.02038;2015-06-03 00:07:41+00:00
33.02038;2015-06-03 00:07:49+00:00
33.02038;2015-06-03 00:07:57+00:00
33.02038;2015-06-03 00:08:05+00:00
33.02038;2015-06-03 00:08:13+00:00
33.02038;2015-06-03 00:08:21+00:00
33.02038;2015-06-03 00:08:29+00:00
33.02038;2015-06-03 00:08:37+00:00
33.03912;2015-06-03 00:08:45+00:00
33.03912;2015-06-03 00:08:53+00:00
33.03912;2015-06-03 00:09:01+00:00
33.02038;2015-06-03 00:09:09+00:00
33.02038;2015-06-03 00:09:17+00:00
33.02038;2015-06-03 00:09:25+00:00
33.03912;2015-06-03 00:09:33+00:00
33.03912;2015-06-03 00:09:41+00:00
33.03912;2015-06-03 00:09:49+00:00
33.03912;2015-06-03 00:09:57+00:00
33.03912;2015-06-03 00:10:05+00:00
33.03912;2015-06-03 00:10:13+00:00
33.03912;2015-06-03 00:10:21+00:00
33.03912;2015-06-03 00:10:29+00:00
33.03912;2015-06-03 00:10:37+00:00
33.03912;2015-06-03 00:10:45+00:00
33.03912;2015-06-03 00:10:53+00:00
33.03912;2015-06-03 00:11:01+00:00
33.03912;2015-06-03 00:11:09+00:00
33.03912;2015-06-03 00:11:17+00:00
33.03912;2015-06-03 00:11:25+00:00
33.03912;2015-06-03 00:11:33+00:00
33.03912;2015-06-03 00:11:41+00:00
33.03912;2015-06-03 00:11:49+00:00
33.05785;2015-06-03 00:11:57+00:00
33.02038;2015-06-03 00:12:05+00:00
33.00165;2015-06-03 00:12:13+00:00
33.00165;2015-06-03 00:12:21+00:00
33.02038;2015-06-03 00:12:29+00:00
33.02038;2015-06-03 00:12:37+00:00
33.02038;2015-06-03 00:12:45+00:00
33.00165;2015-06-03 00:12:53+00:00
33.00165;2015-06-03 00:13:01+00:00
33.00165;2015-06-03 00:13:09+00:00
33.02038;2015-06-03 00:13:17+00:00
33.02038;2015-06-03 00:13:25+00:00
33.00165;2015-06-03 00:13:33+00:00
33.02038;2015-06-03 00:13:41+00:00
33.00165;2015-06-03 00:13:49+00:00
33.00165;2015-06-03 00:13:57+00:00
33.00165;2015-06-03 00:14:05+00:00
33.00165;2015-06-03 00:14:13+00:00
33.02038;2015-06-03 00:14:21+00:00
33.02038;2015-06-03 00:14:29+00:00
33.02038;2015-06-03 00:14:37+00:00
33.02038;2015-06-03 00:14:45+00:00
33.02038;2015-06-03 00:14:53+00:00
33.00165;2015-06-03 00:15:01+00:00
33.00165;2015-06-03 00:15:09+00:00
33.00165;2015-06-03 00:15:17+00:00
33.00165;2015-06-03 00:15:25+00:00
33.02038;2015-06-03 00:15:33+00:00
33.02038;2015-06-03 00:15:41+00:00
33.02038;2015-06-03 00:15:49+00:00
33.00165;2015-06-03 00:15:57+00:00
33.00165;2015-06-03 00:16:05+00:00
33.02038;2015-06-03 00:16:13+00:00
33.03912;2015-06-03 00:16:21+00:00
33.03912;2015-06-03 00:16:29+00:00
33.03912;2015-06-03 00:16:37+00:00
33.03912;2015-06-03 00:16:45+00:00
33.03912;2015-06-03 00:16:53+00:00
33.03912;2015-06-03 00:17:01+00:00
33.03912;2015-06-03 00:17:09+00:00
33.03912;2015-06-03 00:17:17+00:00
33.03912;2015-06-03 00:17:25+00:00
33.03912;2015-06-03 00:17:33+00:00
33.03912;2015-06-03 00:17:41+00:00
33.03912;2015-06-03 00:17:49+00:00
33.03912;2015-06-03 00:17:57+00:00
33.03912;2015-06-03 00:18:05+00:00
33.03912;2015-06-03 00:18:13+00:00
33.03912;2015-06-03 00:18:21+00:00
33.02038;2015-06-03 00:18:29+00:00
33.02038;2015-06-03 00:18:37+00:00
33.02038;2015-06-03 00:18:45+00:00
33.02038;2015-06-03 00:18:53+00:00
33.03912;2015-06-03 00:19:01+00:00
33.03912;2015-06-03 00:19:09+00:00
33.03912;2015-06-03 00:19:17+00:00
33.03912;2015-06-03 00:19:25+00:00
33.02038;2015-06-03 00:19:33+00:00
33.03912;2015-06-03 00:19:41+00:00
33.02038;2015-06-03 00:19:49+00:00
33.03912;2015-06-03 00:19:57+00:00
33.03912;2015-06-03 00:20:05+00:00
33.03912;2015-06-03 00:20:13+00:00
33.03912;2015-06-03 00:20:21+00:00
33.03912;2015-06-03 00:20:29+00:00
33.03912;2015-06-03 00:20:37+00:00
33.03912;2015-06-03 00:20:45+00:00
33.03912;2015-06-03 00:20:53+00:00
33.03912;2015-06-03 00:21:01+00:00
33.03912;2015-06-03 00:21:09+00:00
33.03912;2015-06-03 00:21:17+00:00
33.03912;2015-06-03 00:21:25+00:00
33.02038;2015-06-03 00:21:33+00:00
33.03912;2015-06-03 00:21:41+00:00
33.02038;2015-06-03 00:21:49+00:00
33.02038;2015-06-03 00:21:57+00:00
33.02038;2015-06-03 00:22:05+00:00
33.03912;2015-06-03 00:22:13+00:00
33.03912;2015-06-03 00:22:21+00:00
33.03912;2015-06-03 00:22:29+00:00
33.05785;2015-06-03 00:22:37+00:00
33.03912;2015-06-03 00:22:45+00:00
33.03912;2015-06-03 00:22:53+00:00
33.03912;2015-06-03 00:23:01+00:00
33.03912;2015-06-03 00:23:09+00:00
33.03912;2015-06-03 00:23:17+00:00
33.03912;2015-06-03 00:23:25+00:00
33.03912;2015-06-03 00:23:33+00:00
33.03912;2015-06-03 00:23:41+00:00
33.03912;2015-06-03 00:23:49+00:00
33.03912;2015-06-03 00:23:57+00:00
33.02038;2015-06-03 00:24:05+00:00
33.02038;2015-06-03 00:24:13+00:00
33.02038;2015-06-03 00:24:21+00:00
33.02038;2015-06-03 00:24:29+00:00
33.02038;2015-06-03 00:24:37+00:00
33.02038;2015-06-03 00:24:45+00:00
33.02038;2015-06-03 00:24:53+00:00
33.02038;2015-06-03 00:25:01+00:00
33.02038;2015-06-03 00:25:09+00:00
33.02038;2015-06-03 00:25:17+00:00
33.02038;2015-06-03 00:25:25+00:00
33.02038;2015-06-03 00:25:33+00:00
33.02038;2015-06-03 00:25:41+00:00
33.02038;2015-06-03 00:25:49+00:00
33.02038;2015-06-03 00:25:57+00:00
33.02038;2015-06-03 00:26:05+00:00
33.02038;2015-06-03 00:26:13+00:00
33.02038;2015-06-03 00:26:21+00:00
33.02038;2015-06-03 00:26:29+00:00
33.02038;2015-06-03 00:26:37+00:00
33.02038;2015-06-03 00:26:45+00:00
33.02038;2015-06-03 00:26:53+00:00
33.02038;2015-06-03 00:27:01+00:00
33.02038;2015-06-03 00:27:09+00:00
33.03912;2015-06-03 00:27:17+00:00
33.02038;2015-06-03 00:27:25+00:00
33.02038;2015-06-03 00:27:33+00:00
33.02038;2015-06-03 00:27:41+00:00
33.03912;2015-06-03 00:27:49+00:00
33.02038;2015-06-03 00:27:57+00:00
33.03912;2015-06-03 00:28:05+00:00
33.03912;2015-06-03 00:28:13+00:00
33.03912;2015-06-03 00:28:21+00:00
33.03912;2015-06-03 00:28:29+00:00
33.03912;2015-06-03 00:28:37+00:00
33.02038;2015-06-03 00:28:45+00:00
33.03912;2015-06-03 00:28:53+00:00
33.03912;2015-06-03 00:29:01+00:00
33.03912;2015-06-03 00:29:09+00:00
33.03912;2015-06-03 00:29:17+00:00
33.03912;2015-06-03 00:29:25+00:00
33.03912;2015-06-03 00:29:33+00:00
33.03912;2015-06-03 00:29:41+00:00
33.03912;2015-06-03 00:29:49+00:00
33.03912;2015-06-03 00:29:57+00:00
33.03912;2015-06-03 00:30:05+00:00
33.02038;2015-06-03 00:30:13+00:00
33.02038;2015-06-03 00:30:21+00:00
33.02038;2015-06-03 00:30:29+00:00
33.02038;2015-06-03 00:30:37+00:00
33.02038;2015-06-03 00:30:45+00:00
33.02038;2015-06-03 00:30:53+00:00
33.02038;2015-06-03 00:31:01+00:00
33.02038;2015-06-03 00:31:09+00:00
33.02038;2015-06-03 00:31:17+00:00
33.00165;2015-06-03 00:31:25+00:00
33.02038;2015-06-03 00:31:33+00:00
33.02038;2015-06-03 00:31:41+00:00
33.02038;2015-06-03 00:31:49+00:00
33.02038;2015-06-03 00:31:57+00:00
33.02038;2015-06-03 00:32:05+00:00
33.02038;2015-06-03 00:32:13+00:00
33.00165;2015-06-03 00:32:21+00:00
33.02038;2015-06-03 00:32:29+00:00
33.02038;2015-06-03 00:32:37+00:00
33.02038;2015-06-03 00:32:45+00:00
33.02038;2015-06-03 00:32:53+00:00
33.02038;2015-06-03 00:33:01+00:00
33.02038;2015-06-03 00:33:09+00:00
33.02038;2015-06-03 00:33:17+00:00
33.02038;2015-06-03 00:33:25+00:00
33.02038;2015-06-03 00:33:33+00:00
33.02038;2015-06-03 00:33:41+00:00
33.00165;2015-06-03 00:33:49+00:00
33.03912;2015-06-03 00:33:57+00:00
33.03912;2015-06-03 00:34:05+00:00
33.03912;2015-06-03 00:34:13+00:00
33.03912;2015-06-03 00:34:21+00:00
33.03912;2015-06-03 00:34:29+00:00
33.02038;2015-06-03 00:34:37+00:00
33.02038;2015-06-03 00:34:45+00:00
33.02038;2015-06-03 00:34:53+00:00
33.03912;2015-06-03 00:35:01+00:00
33.03912;2015-06-03 00:35:09+00:00
33.03912;2015-06-03 00:35:17+00:00
33.03912;2015-06-03 00:35:25+00:00
33.02038;2015-06-03 00:35:33+00:00
33.03912;2015-06-03 00:35:41+00:00
33.03912;2015-06-03 00:35:49+00:00
33.03912;2015-06-03 00:35:57+00:00
33.03912;2015-06-03 00:36:05+00:00
33.03912;2015-06-03 00:36:13+00:00
33.03912;2015-06-03 00:36:21+00:00
33.02038;2015-06-03 00:36:29+00:00
33.03912;2015-06-03 00:36:37+00:00
33.03912;2015-06-03 00:36:45+00:00
33.02038;2015-06-03 00:36:53+00:00
33.02038;2015-06-03 00:37:01+00:00
33.02038;2015-06-03 00:37:09+00:00
33.03912;2015-06-03 00:37:17+00:00
33.03912;2015-06-03 00:37:25+00:00
33.02038;2015-06-03 00:37:33+00:00
33.02038;2015-06-03 00:37:41+00:00
33.03912;2015-06-03 00:37:49+00:00
33.03912;2015-06-03 00:37:57+00:00
33.02038;2015-06-03 00:38:05+00:00
33.02038;2015-06-03 00:38:13+00:00
33.02038;2015-06-03 00:38:21+00:00
33.03912;2015-06-03 00:38:29+00:00
33.03912;2015-06-03 00:38:37+00:00
33.02038;2015-06-03 00:38:45+00:00
33.02038;2015-06-03 00:38:53+00:00
33.02038;2015-06-03 00:39:01+00:00
33.03912;2015-06-03 00:39:09+00:00
33.03912;2015-06-03 00:39:17+00:00
33.02038;2015-06-03 00:39:25+00:00
33.02038;2015-06-03 00:39:33+00:00
33.03912;2015-06-03 00:39:41+00:00
33.02038;2015-06-03 00:39:49+00:00
33.02038;2015-06-03 00:39:57+00:00
33.02038;2015-06-03 00:40:05+00:00
33.02038;2015-06-03 00:40:13+00:00
33.03912;2015-06-03 00:40:21+00:00
33.03912;2015-06-03 00:40:29+00:00
33.03912;2015-06-03 00:40:37+00:00
33.03912;2015-06-03 00:40:45+00:00
33.03912;2015-06-03 00:40:53+00:00
33.03912;2015-06-03 00:41:01+00:00
33.03912;2015-06-03 00:41:09+00:00
33.03912;2015-06-03 00:41:17+00:00
33.03912;2015-06-03 00:41:25+00:00
33.03912;2015-06-03 00:41:33+00:00
33.03912;2015-06-03 00:41:41+00:00
33.03912;2015-06-03 00:41:49+00:00
33.03912;2015-06-03 00:41:57+00:00
33.03912;2015-06-03 00:42:05+00:00
33.03912;2015-06-03 00:42:13+00:00
33.03912;2015-06-03 00:42:21+00:00
33.03912;2015-06-03 00:42:29+00:00
33.03912;2015-06-03 00:42:37+00:00
33.03912;2015-06-03 00:42:45+00:00
33.03912;2015-06-03 00:42:53+00:00
33.02038;2015-06-03 00:43:01+00:00
33.02038;2015-06-03 00:43:09+00:00
33.02038;2015-06-03 00:43:17+00:00
33.02038;2015-06-03 00:43:25+00:00
33.02038;2015-06-03 00:43:33+00:00
33.02038;2015-06-03 00:43:41+00:00
33.02038;2015-06-03 00:43:49+00:00
33.02038;2015-06-03 00:43:57+00:00
33.02038;2015-06-03 00:44:05+00:00
33.02038;2015-06-03 00:44:13+00:00
33.02038;2015-06-03 00:44:21+00:00
33.02038;2015-06-03 00:44:29+00:00
33.02038;2015-06-03 00:44:37+00:00
33.02038;2015-06-03 00:44:45+00:00
33.03912;2015-06-03 00:44:53+00:00
33.02038;2015-06-03 00:45:01+00:00
33.03912;2015-06-03 00:45:09+00:00
33.03912;2015-06-03 00:45:17+00:00
33.02038;2015-06-03 00:45:25+00:00
33.02038;2015-06-03 00:45:33+00:00
33.02038;2015-06-03 00:45:41+00:00
33.02038;2015-06-03 00:45:49+00:00
33.02038;2015-06-03 00:45:57+00:00
33.02038;2015-06-03 00:46:05+00:00
33.02038;2015-06-03 00:46:13+00:00
33.02038;2015-06-03 00:46:21+00:00
33.02038;2015-06-03 00:46:29+00:00
33.02038;2015-06-03 00:46:37+00:00
33.03912;2015-06-03 00:46:45+00:00
33.03912;2015-06-03 00:46:53+00:00
33.02038;2015-06-03 00:47:01+00:00
33.03912;2015-06-03 00:47:09+00:00
33.03912;2015-06-03 00:47:17+00:00
33.03912;2015-06-03 00:47:25+00:00
33.03912;2015-06-03 00:47:33+00:00
33.02038;2015-06-03 00:47:41+00:00
33.02038;2015-06-03 00:47:49+00:00
33.03912;2015-06-03 00:47:57+00:00
33.03912;2015-06-03 00:48:05+00:00
33.03912;2015-06-03 00:48:13+00:00
33.03912;2015-06-03 00:48:21+00:00
33.03912;2015-06-03 00:48:29+00:00
33.03912;2015-06-03 00:48:37+00:00
33.03912;2015-06-03 00:48:45+00:00
33.03912;2015-06-03 00:48:53+00:00
33.02038;2015-06-03 00:49:01+00:00
33.03912;2015-06-03 00:49:09+00:00
33.02038;2015-06-03 00:49:17+00:00
33.02038;2015-06-03 00:49:25+00:00
33.02038;2015-06-03 00:49:33+00:00
33.03912;2015-06-03 00:49:41+00:00
33.02038;2015-06-03 00:49:49+00:00
33.02038;2015-06-03 00:49:57+00:00
33.02038;2015-06-03 00:50:05+00:00
33.02038;2015-06-03 00:50:13+00:00
33.03912;2015-06-03 00:50:21+00:00
33.03912;2015-06-03 00:50:29+00:00
33.02038;2015-06-03 00:50:37+00:00
33.02038;2015-06-03 00:50:45+00:00
33.02038;2015-06-03 00:50:53+00:00
33.02038;2015-06-03 00:51:01+00:00
33.03912;2015-06-03 00:51:09+00:00
33.03912;2015-06-03 00:51:17+00:00
33.03912;2015-06-03 00:51:25+00:00
33.02038;2015-06-03 00:51:33+00:00
33.02038;2015-06-03 00:51:41+00:00
33.02038;2015-06-03 00:51:49+00:00
33.03912;2015-06-03 00:51:57+00:00
33.03912;2015-06-03 00:52:05+00:00
33.03912;2015-06-03 00:52:13+00:00
33.02038;2015-06-03 00:52:21+00:00
33.02038;2015-06-03 00:52:29+00:00
33.02038;2015-06-03 00:52:37+00:00
33.03912;2015-06-03 00:52:45+00:00
33.03912;2015-06-03 00:52:53+00:00
33.02038;2015-06-03 00:53:01+00:00
33.02038;2015-06-03 00:53:09+00:00
33.05785;2015-06-03 00:53:17+00:00
33.03912;2015-06-03 00:53:25+00:00
33.03912;2015-06-03 00:53:33+00:00
33.02038;2015-06-03 00:53:41+00:00
33.02038;2015-06-03 00:53:49+00:00
33.03912;2015-06-03 00:53:57+00:00
33.03912;2015-06-03 00:54:05+00:00
33.03912;2015-06-03 00:54:13+00:00
33.03912;2015-06-03 00:54:21+00:00
33.02038;2015-06-03 00:54:29+00:00
33.02038;2015-06-03 00:54:37+00:00
33.03912;2015-06-03 00:54:45+00:00
33.02038;2015-06-03 00:54:53+00:00
33.03912;2015-06-03 00:55:01+00:00
33.03912;2015-06-03 00:55:09+00:00
33.02038;2015-06-03 00:55:17+00:00
33.03912;2015-06-03 00:55:25+00:00
33.03912;2015-06-03 00:55:33+00:00
33.02038;2015-06-03 00:55:41+00:00
33.02038;2015-06-03 00:55:49+00:00
33.02038;2015-06-03 00:55:57+00:00
33.02038;2015-06-03 00:56:05+00:00
33.02038;2015-06-03 00:56:13+00:00
33.02038;2015-06-03 00:56:21+00:00
33.02038;2015-06-03 00:56:29+00:00
33.02038;2015-06-03 00:56:37+00:00
33.02038;2015-06-03 00:56:45+00:00
33.02038;2015-06-03 00:56:53+00:00
33.02038;2015-06-03 00:57:01+00:00
33.00165;2015-06-03 00:57:09+00:00
33.03912;2015-06-03 00:57:17+00:00
33.02038;2015-06-03 00:57:25+00:00
33.03912;2015-06-03 00:57:33+00:00
33.02038;2015-06-03 00:57:41+00:00
33.02038;2015-06-03 00:57:49+00:00
33.02038;2015-06-03 00:57:57+00:00
33.02038;2015-06-03 00:58:05+00:00
33.02038;2015-06-03 00:58:13+00:00
33.03912;2015-06-03 00:58:21+00:00
33.02038;2015-06-03 00:58:29+00:00
33.02038;2015-06-03 00:58:37+00:00
33.02038;2015-06-03 00:58:45+00:00
33.02038;2015-06-03 00:58:53+00:00
33.03912;2015-06-03 00:59:01+00:00
33.03912;2015-06-03 00:59:09+00:00
33.02038;2015-06-03 00:59:17+00:00
33.02038;2015-06-03 00:59:25+00:00
33.02038;2015-06-03 00:59:33+00:00
33.03912;2015-06-03 00:59:41+00:00
33.03912;2015-06-03 00:59:49+00:00
33.03912;2015-06-03 00:59:57+00:00
33.03912;2015-06-03 01:00:05+00:00
33.03912;2015-06-03 01:00:13+00:00
33.03912;2015-06-03 01:00:21+00:00
33.03912;2015-06-03 01:00:29+00:00
33.03912;2015-06-03 01:00:37+00:00
33.03912;2015-06-03 01:00:45+00:00
33.03912;2015-06-03 01:00:53+00:00
33.03912;2015-06-03 01:01:01+00:00
33.03912;2015-06-03 01:01:09+00:00
33.03912;2015-06-03 01:01:17+00:00
33.03912;2015-06-03 01:01:25+00:00
33.03912;2015-06-03 01:01:33+00:00
33.03912;2015-06-03 01:01:41+00:00
33.03912;2015-06-03 01:01:49+00:00
33.03912;2015-06-03 01:01:57+00:00
33.02038;2015-06-03 01:02:05+00:00
33.02038;2015-06-03 01:02:13+00:00
33.02038;2015-06-03 01:02:21+00:00
33.02038;2015-06-03 01:02:29+00:00
33.02038;2015-06-03 01:02:37+00:00
33.03912;2015-06-03 01:02:45+00:00
33.02038;2015-06-03 01:02:53+00:00
32.98292;2015-06-03 01:03:01+00:00
32.94546;2015-06-03 01:03:09+00:00
32.88926;2015-06-03 01:03:17+00:00
32.72068;2015-06-03 01:03:25+00:00
32.57083;2015-06-03 01:03:33+00:00
32.49591;2015-06-03 01:03:41+00:00
32.42098;2015-06-03 01:03:49+00:00
32.40225;2015-06-03 01:03:57+00:00
32.36479;2015-06-03 01:04:05+00:00
32.34606;2015-06-03 01:04:13+00:00
32.38352;2015-06-03 01:04:21+00:00
32.36479;2015-06-03 01:04:29+00:00
32.34606;2015-06-03 01:04:37+00:00
32.3086;2015-06-03 01:04:45+00:00
32.28986;2015-06-03 01:04:53+00:00
32.27113;2015-06-03 01:05:01+00:00
32.27113;2015-06-03 01:05:09+00:00
32.28986;2015-06-03 01:05:17+00:00
32.28986;2015-06-03 01:05:25+00:00
32.2524;2015-06-03 01:05:33+00:00
32.21494;2015-06-03 01:05:41+00:00
32.21494;2015-06-03 01:05:49+00:00
32.23367;2015-06-03 01:05:57+00:00
32.23367;2015-06-03 01:06:05+00:00
32.23367;2015-06-03 01:06:13+00:00
32.17748;2015-06-03 01:06:21+00:00
32.17748;2015-06-03 01:06:29+00:00
32.15874;2015-06-03 01:06:37+00:00
32.19621;2015-06-03 01:06:45+00:00
32.17748;2015-06-03 01:06:53+00:00
32.17748;2015-06-03 01:07:01+00:00
32.14001;2015-06-03 01:07:09+00:00
32.14001;2015-06-03 01:07:17+00:00
32.12128;2015-06-03 01:07:25+00:00
32.15874;2015-06-03 01:07:33+00:00
32.17748;2015-06-03 01:07:41+00:00
32.15874;2015-06-03 01:07:49+00:00
32.14001;2015-06-03 01:07:57+00:00
32.14001;2015-06-03 01:08:05+00:00
32.15874;2015-06-03 01:08:13+00:00
32.15874;2015-06-03 01:08:21+00:00
32.15874;2015-06-03 01:08:29+00:00
32.12128;2015-06-03 01:08:37+00:00
32.15874;2015-06-03 01:08:45+00:00
32.14001;2015-06-03 01:08:53+00:00
32.10255;2015-06-03 01:09:01+00:00
32.10255;2015-06-03 01:09:09+00:00
32.10255;2015-06-03 01:09:17+00:00
32.08382;2015-06-03 01:09:25+00:00
32.12128;2015-06-03 01:09:33+00:00
32.12128;2015-06-03 01:09:41+00:00
32.12128;2015-06-03 01:09:49+00:00
32.08382;2015-06-03 01:09:57+00:00
32.06509;2015-06-03 01:10:05+00:00
32.02763;2015-06-03 01:10:13+00:00
32.02763;2015-06-03 01:10:21+00:00
32.04636;2015-06-03 01:10:29+00:00
32.04636;2015-06-03 01:10:37+00:00
32.04636;2015-06-03 01:10:45+00:00
32.00889;2015-06-03 01:10:53+00:00
31.99016;2015-06-03 01:11:01+00:00
31.99016;2015-06-03 01:11:09+00:00
31.99016;2015-06-03 01:11:17+00:00
32.02763;2015-06-03 01:11:25+00:00
32.02763;2015-06-03 01:11:33+00:00
32.00889;2015-06-03 01:11:41+00:00
31.97143;2015-06-03 01:11:49+00:00
31.97143;2015-06-03 01:11:57+00:00
31.97143;2015-06-03 01:12:05+00:00
31.9527;2015-06-03 01:12:13+00:00
31.99016;2015-06-03 01:12:21+00:00
31.99016;2015-06-03 01:12:29+00:00
31.97143;2015-06-03 01:12:37+00:00
31.93397;2015-06-03 01:12:45+00:00
31.93397;2015-06-03 01:12:53+00:00
31.91524;2015-06-03 01:13:01+00:00
31.91524;2015-06-03 01:13:09+00:00
31.9527;2015-06-03 01:13:17+00:00
31.9527;2015-06-03 01:13:25+00:00
31.9527;2015-06-03 01:13:33+00:00
31.91524;2015-06-03 01:13:41+00:00
31.91524;2015-06-03 01:13:49+00:00
31.89651;2015-06-03 01:13:57+00:00
31.89651;2015-06-03 01:14:05+00:00
31.93397;2015-06-03 01:14:13+00:00
31.91524;2015-06-03 01:14:21+00:00
31.91524;2015-06-03 01:14:29+00:00
31.87778;2015-06-03 01:14:37+00:00
31.87778;2015-06-03 01:14:45+00:00
31.87778;2015-06-03 01:14:53+00:00
31.89651;2015-06-03 01:15:01+00:00
31.89651;2015-06-03 01:15:09+00:00
31.89651;2015-06-03 01:15:17+00:00
31.87778;2015-06-03 01:15:25+00:00
31.85904;2015-06-03 01:15:33+00:00
31.85904;2015-06-03 01:15:41+00:00
31.84031;2015-06-03 01:15:49+00:00
31.87778;2015-06-03 01:15:57+00:00
31.87778;2015-06-03 01:16:05+00:00
31.87778;2015-06-03 01:16:13+00:00
31.84031;2015-06-03 01:16:21+00:00
31.84031;2015-06-03 01:16:29+00:00
31.82158;2015-06-03 01:16:37+00:00
31.82158;2015-06-03 01:16:45+00:00
31.85904;2015-06-03 01:16:53+00:00
31.85904;2015-06-03 01:17:01+00:00
31.85904;2015-06-03 01:17:09+00:00
